seq_len,topk,nume,moeh,sed,h,ffnh,numh,numl,lr,bs,ti,loss,smooth loss,average_iter_time,target_iter,final_iter,exp_name,moe_layer_enum_type,mfa_version,numld,Nattn,N,Na,M,kvcache,D,D/N,total_time,Na/N,moe_name
2048,1,8,3528,3528,1408,3904,11,16,0.0003453,512,3814,2.518735,2.5277224365945914,4.187187,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr3.453e-04_bs512_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,15969.931218,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,32,61035,2.418102,2.4580404310502635,0.500824,-1,61034,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs32_ti61035_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,30567.79284,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,64,30517,2.464265,2.451468373981664,0.715127,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs64_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,21823.530659,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,128,15258,2.493439,2.453817151939291,1.172639,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs128_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,17892.125862,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,256,7629,2.521518,2.469397845700508,2.167641,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs256_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,16536.933189,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0004883,512,3814,2.49611,2.5051577884856537,4.159023,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr4.883e-04_bs512_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,15862.513722000002,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,32,61035,2.426195,2.4680865429543264,0.507745,-1,61034,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs32_ti61035_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,30990.216075,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,64,30517,2.47193,2.459212359715994,0.710464,-1,30516,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs64_ti30517_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,21681.229888,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,128,15258,2.501606,2.4627827174473,1.166621,-1,15257,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs128_ti15258_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,17800.303217999997,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,256,7629,2.516956,2.465559150402742,2.158636,-1,7628,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs256_ti7629_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,16468.234044,0.2739621497598428,1in8
2048,1,8,3528,3528,1408,3904,11,16,0.0006905,512,3814,2.485098,2.4942489056235444,4.169404,-1,3813,step2v2_0801_1in8_moeh3528_sed3528_h1408_ffnh3904_numh11_numl16_lr6.905e-04_bs512_ti3814_mlr1e-5,1dense,mha,1,126877696,2155174912,590436352,4096266240,45056,4000000000,1.855997848586686,15902.106856,0.2739621497598428,1in8
