N,N_no_emb,D,C,C_no_emb,C_6ND,C_6ND_no_emb,portion_steps_elapsed,train_tokens,total_steps,current_steps,total_epochs,current_epoch,peak_lr,loss
113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.192,805306368,4000,768,32,6,0.002,3.922821218613535
113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.224,939524096,4000,896,32,7,0.002,3.8528217137791216
113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.256,1073741824,4000,1024,32,8,0.002,3.811643884750083
113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.288,1207959552,4000,1152,32,9,0.002,3.756334019359201
113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.32,1342177280,4000,1280,32,10,0.002,3.713856074260548
113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.352,1476395008,4000,1408,32,11,0.002,3.688050011871383
113718400,49165440,1610612736,1098937820153118720,475118903018127360,1098937820145254400,475118903010263040,0.384,1610612736,4000,1536,32,12,0.002,3.651020949939266
113718400,49165440,1744830464,1190515971831889920,514712144935649280,1190515971824025600,514712144927784960,0.416,1744830464,4000,1664,32,13,0.002,3.627164566190913
113718400,49165440,1879048192,1282094123510661120,554305386853171200,1282094123502796800,554305386845306880,0.448,1879048192,4000,1792,32,14,0.002,3.6042756042443216
113718400,49165440,2013265920,1373672275189432320,593898628770693120,1373672275181568000,593898628762828800,0.48,2013265920,4000,1920,32,15,0.002,3.582190743414685
113718400,49165440,2147483648,1465250426868203520,633491870688215040,1465250426860339200,633491870680350720,0.512,2147483648,4000,2048,32,16,0.002,3.5638067319523543
113718400,49165440,2281701376,1556828578546974720,673085112605736960,1556828578539110400,673085112597872640,0.544,2281701376,4000,2176,32,17,0.002,3.545341522200033
113718400,49165440,2415919104,1648406730225745920,712678354523258880,1648406730217881600,712678354515394560,0.576,2415919104,4000,2304,32,18,0.002,3.528933609370142
113718400,49165440,2550136832,1739984881904517120,752271596440780800,1739984881896652800,752271596432916480,0.608,2550136832,4000,2432,32,19,0.002,3.513922804500908
113718400,49165440,2684354560,1831563033583288320,791864838358302720,1831563033575424000,791864838350438400,0.64,2684354560,4000,2560,32,20,0.002,3.5000870204530656
113718400,49165440,2818572288,1923141185262059520,831458080275824640,1923141185254195200,831458080267960320,0.672,2818572288,4000,2688,32,21,0.002,3.485775464447215
113718400,49165440,2952790016,2014719336940830720,871051322193346560,2014719336932966400,871051322185482240,0.704,2952790016,4000,2816,32,22,0.002,3.473993784515187
113718400,49165440,3087007744,2106297488619601920,910644564110868480,2106297488611737600,910644564103004160,0.736,3087007744,4000,2944,32,23,0.002,3.462940035853535
113718400,49165440,3221225472,2197875640298373120,950237806028390400,2197875640290508800,950237806020526080,0.768,3221225472,4000,3072,32,24,0.002,3.45282920752652
113718400,49165440,3355443200,2289453791977144320,989831047945912320,2289453791969280000,989831047938048000,0.8,3355443200,4000,3200,32,25,0.002,3.443758291658014
113718400,49165440,3489660928,2381031943655915520,1029424289863434240,2381031943648051200,1029424289855569920,0.832,3489660928,4000,3328,32,26,0.002,3.435231870505959
113718400,49165440,3623878656,2472610095334686720,1069017531780956160,2472610095326822400,1069017531773091840,0.864,3623878656,4000,3456,32,27,0.002,3.4280058566946536
113718400,49165440,3758096384,2564188247013457920,1108610773698478080,2564188247005593600,1108610773690613760,0.896,3758096384,4000,3584,32,28,0.002,3.421937432838604
113718400,49165440,3892314112,2655766398692229120,1148204015616000000,2655766398684364800,1148204015608135680,0.928,3892314112,4000,3712,32,29,0.002,3.4165987230371684
113718400,49165440,4026531840,2747344550371000320,1187797257533521920,2747344550363136000,1187797257525657600,0.96,4026531840,4000,3840,32,30,0.002,3.4127893659751862
113718400,49165440,4160749568,2838922702049771520,1227390499451043840,2838922702041907200,1227390499443179520,0.992,4160749568,4000,3968,32,31,0.002,3.4093048546928912
113718400,49165440,4194304000,2861817239969464320,1237288809930424320,2861817239961600000,1237288809922560000,1.0,4194304000,4000,4000,32,32,0.002,3.408267193706706
113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.032,134217728,4000,128,32,1,0.004,5.984163271728903
113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.064,268435456,4000,256,32,2,0.004,5.100950746331364
113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.096,402653184,4000,384,32,3,0.004,4.495265075471252
113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.128,536870912,4000,512,32,4,0.004,4.2053676166106015
113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.16,671088640,4000,640,32,5,0.004,4.044133276911452
113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.192,805306368,4000,768,32,6,0.004,3.9425114358309656
113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.224,939524096,4000,896,32,7,0.004,3.870764665305616
113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.256,1073741824,4000,1024,32,8,0.004,3.81858106283471
113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.288,1207959552,4000,1152,32,9,0.004,3.770876502385363
113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.32,1342177280,4000,1280,32,10,0.004,3.736320276744664
113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.352,1476395008,4000,1408,32,11,0.004,3.692505124025047
113718400,49165440,1610612736,1098937820153118720,475118903018127360,1098937820145254400,475118903010263040,0.384,1610612736,4000,1536,32,12,0.004,3.663377013523132
113718400,49165440,1744830464,1190515971831889920,514712144935649280,1190515971824025600,514712144927784960,0.416,1744830464,4000,1664,32,13,0.004,3.6401555803604415
113718400,49165440,1879048192,1282094123510661120,554305386853171200,1282094123502796800,554305386845306880,0.448,1879048192,4000,1792,32,14,0.004,3.616375593934208
113718400,49165440,2013265920,1373672275189432320,593898628770693120,1373672275181568000,593898628762828800,0.48,2013265920,4000,1920,32,15,0.004,3.591390643734485
113718400,49165440,2147483648,1465250426868203520,633491870688215040,1465250426860339200,633491870680350720,0.512,2147483648,4000,2048,32,16,0.004,3.5729633474256843
113718400,49165440,2281701376,1556828578546974720,673085112605736960,1556828578539110400,673085112597872640,0.544,2281701376,4000,2176,32,17,0.004,3.553644204279408
113718400,49165440,2415919104,1648406730225745920,712678354523258880,1648406730217881600,712678354515394560,0.576,2415919104,4000,2304,32,18,0.004,3.5373547724448144
113718400,49165440,2550136832,1739984881904517120,752271596440780800,1739984881896652800,752271596432916480,0.608,2550136832,4000,2432,32,19,0.004,3.521591305732727
113718400,49165440,2684354560,1831563033583288320,791864838358302720,1831563033575424000,791864838350438400,0.64,2684354560,4000,2560,32,20,0.004,3.50530315679498
113718400,49165440,2818572288,1923141185262059520,831458080275824640,1923141185254195200,831458080267960320,0.672,2818572288,4000,2688,32,21,0.004,3.490301281446591
113718400,49165440,2952790016,2014719336940830720,871051322193346560,2014719336932966400,871051322185482240,0.704,2952790016,4000,2816,32,22,0.004,3.476666355971247
113718400,49165440,3087007744,2106297488619601920,910644564110868480,2106297488611737600,910644564103004160,0.736,3087007744,4000,2944,32,23,0.004,3.464846874354407
113718400,49165440,3221225472,2197875640298373120,950237806028390400,2197875640290508800,950237806020526080,0.768,3221225472,4000,3072,32,24,0.004,3.4530395588371903
113718400,49165440,3355443200,2289453791977144320,989831047945912320,2289453791969280000,989831047938048000,0.8,3355443200,4000,3200,32,25,0.004,3.442516656825319
113718400,49165440,3489660928,2381031943655915520,1029424289863434240,2381031943648051200,1029424289855569920,0.832,3489660928,4000,3328,32,26,0.004,3.4328627134673297
113718400,49165440,3623878656,2472610095334686720,1069017531780956160,2472610095326822400,1069017531773091840,0.864,3623878656,4000,3456,32,27,0.004,3.4242955229710788
113718400,49165440,3758096384,2564188247013457920,1108610773698478080,2564188247005593600,1108610773690613760,0.896,3758096384,4000,3584,32,28,0.004,3.4170608427375555
113718400,49165440,3892314112,2655766398692229120,1148204015616000000,2655766398684364800,1148204015608135680,0.928,3892314112,4000,3712,32,29,0.004,3.4111936492845416
113718400,49165440,4026531840,2747344550371000320,1187797257533521920,2747344550363136000,1187797257525657600,0.96,4026531840,4000,3840,32,30,0.004,3.4065130231902003
113718400,49165440,4160749568,2838922702049771520,1227390499451043840,2838922702041907200,1227390499443179520,0.992,4160749568,4000,3968,32,31,0.004,3.403042137855664
113718400,49165440,4194304000,2861817239969464320,1237288809930424320,2861817239961600000,1237288809922560000,1.0,4194304000,4000,4000,32,32,0.004,3.401899544754997
113718400,49165440,134217728,91578151686635520,39593241925386240,91578151678771200,39593241917521920,0.032,134217728,4000,128,32,1,0.001,5.896744942758232
113718400,49165440,268435456,183156303365406720,79186483842908160,183156303357542400,79186483835043840,0.064,268435456,4000,256,32,2,0.001,5.0441541988402605
113718400,49165440,402653184,274734455044177920,118779725760430080,274734455036313600,118779725752565760,0.096,402653184,4000,384,32,3,0.001,4.565014648716897
113718400,49165440,536870912,366312606722949120,158372967677952000,366312606715084800,158372967670087680,0.128,536870912,4000,512,32,4,0.001,4.290656944504008
113718400,49165440,671088640,457890758401720320,197966209595473920,457890758393856000,197966209587609600,0.16,671088640,4000,640,32,5,0.001,4.144289243035018
113718400,49165440,805306368,549468910080491520,237559451512995840,549468910072627200,237559451505131520,0.192,805306368,4000,768,32,6,0.001,4.032119692768902
113718400,49165440,939524096,641047061759262720,277152693430517760,641047061751398400,277152693422653440,0.224,939524096,4000,896,32,7,0.001,3.956797000486404
113718400,49165440,1073741824,732625213438033920,316745935348039680,732625213430169600,316745935340175360,0.256,1073741824,4000,1024,32,8,0.001,3.8960486412979662
113718400,49165440,1207959552,824203365116805120,356339177265561600,824203365108940800,356339177257697280,0.288,1207959552,4000,1152,32,9,0.001,3.845171321881935
113718400,49165440,1342177280,915781516795576320,395932419183083520,915781516787712000,395932419175219200,0.32,1342177280,4000,1280,32,10,0.001,3.797265563858673
113718400,49165440,1476395008,1007359668474347520,435525661100605440,1007359668466483200,435525661092741120,0.352,1476395008,4000,1408,32,11,0.001,3.7641442958265534
113718400,49165440,1610612736,1098937820153118720,475118903018127360,1098937820145254400,475118903010263040,0.384,1610612736,4000,1536,32,12,0.001,3.728800409473479
113718400,49165440,1744830464,1190515971831889920,514712144935649280,1190515971824025600,514712144927784960,0.416,1744830464,4000,1664,32,13,0.001,3.704663036158309
113718400,49165440,1879048192,1282094123510661120,554305386853171200,1282094123502796800,554305386845306880,0.448,1879048192,4000,1792,32,14,0.001,3.678647993365303
113718400,49165440,2013265920,1373672275189432320,593898628770693120,1373672275181568000,593898628762828800,0.48,2013265920,4000,1920,32,15,0.001,3.6566403205506495
113718400,49165440,2147483648,1465250426868203520,633491870688215040,1465250426860339200,633491870680350720,0.512,2147483648,4000,2048,32,16,0.001,3.636702962685376
113718400,49165440,2281701376,1556828578546974720,673085112605736960,1556828578539110400,673085112597872640,0.544,2281701376,4000,2176,32,17,0.001,3.6173248931299895
113718400,49165440,2415919104,1648406730225745920,712678354523258880,1648406730217881600,712678354515394560,0.576,2415919104,4000,2304,32,18,0.001,3.603601251030341
113718400,49165440,2550136832,1739984881904517120,752271596440780800,1739984881896652800,752271596432916480,0.608,2550136832,4000,2432,32,19,0.001,3.5867599067278206
113718400,49165440,2684354560,1831563033583288320,791864838358302720,1831563033575424000,791864838350438400,0.64,2684354560,4000,2560,32,20,0.001,3.5720753755886108
113718400,49165440,2818572288,1923141185262059520,831458080275824640,1923141185254195200,831458080267960320,0.672,2818572288,4000,2688,32,21,0.001,3.558863522717729
113718400,49165440,2952790016,2014719336940830720,871051322193346560,2014719336932966400,871051322185482240,0.704,2952790016,4000,2816,32,22,0.001,3.5472423280589283
113718400,49165440,3087007744,2106297488619601920,910644564110868480,2106297488611737600,910644564103004160,0.736,3087007744,4000,2944,32,23,0.001,3.536955168703571
113718400,49165440,3221225472,2197875640298373120,950237806028390400,2197875640290508800,950237806020526080,0.768,3221225472,4000,3072,32,24,0.001,3.5277261917945
